,SERIAL,AGE,AM_PM_NIGHT,ANYUNDER16,APORTLATDEG,APORTLATMIN,APORTLATSEC,APORTLATNS,APORTLONDEG,APORTLONMIN,APORTLONSEC,APORTLONEW,ARRIVEDEPART,BABYFARE,BEFAF,CHANGECODE,CHILDFARE,COUNTRYVISIT,CPORTLATDEG,CPORTLATMIN,CPORTLATSEC,CPORTLATNS,CPORTLONDEG,CPORTLONMIN,CPORTLONSEC,CPORTLONEW,INTDATE,DAYTYPE,DIRECTLEG,DVEXPEND,DVFARE,DVLINECODE,DVPACKAGE,DVPACKCOST,DVPERSONS,DVPORTCODE,EXPENDCODE,EXPENDITURE,FARE,FAREK,FLOW,HAULKEY,INTENDLOS,KIDAGE,LOSKEY,MAINCONTRA,MIGSI,INTMONTH,NATIONALITY,NATIONNAME,NIGHTS1,NIGHTS2,NIGHTS3,NIGHTS4,NIGHTS5,NIGHTS6,NIGHTS7,NIGHTS8,NUMADULTS,NUMDAYS,NUMNIGHTS,NUMPEOPLE,PACKAGEHOL,PACKAGEHOLUK,PERSONS,PORTROUTE,PACKAGE,PROUTELATDEG,PROUTELATMIN,PROUTELATSEC,PROUTELATNS,PROUTELONDEG,PROUTELONMIN,PROUTELONSEC,PROUTELONEW,PURPOSE,QUARTER,RESIDENCE,RESPNSE,SEX,SHIFTNO,SHUTTLE,SINGLERETURN,TANDTSI,TICKETCOST,TOWNCODE1,TOWNCODE2,TOWNCODE3,TOWNCODE4,TOWNCODE5,TOWNCODE6,TOWNCODE7,TOWNCODE8,TRANSFER,UKFOREIGN,VEHICLE,VISITBEGAN,WELSHNIGHTS,WELSHTOWN,AM_PM_NIGHT_PV,APD_PV,ARRIVEDEPART_PV,CROSSINGS_FLAG_PV,STAYIMPCTRYLEVEL1_PV,STAYIMPCTRYLEVEL2_PV,STAYIMPCTRYLEVEL3_PV,STAYIMPCTRYLEVEL4_PV,DAY_PV,DISCNT_F1_PV,DISCNT_F2_PV,DISCNT_PACKAGE_COST_PV,DUR1_PV,DUR2_PV,DUTY_FREE_PV,FAGE_PV,FARES_IMP_ELIGIBLE_PV,FARES_IMP_FLAG_PV,FLOW_PV,FOOT_OR_VEHICLE_PV,HAUL_PV,IMBAL_CTRY_FACT_PV,IMBAL_CTRY_GRP_PV,IMBAL_ELIGIBLE_PV,IMBAL_PORT_FACT_PV,IMBAL_PORT_GRP_PV,IMBAL_PORT_SUBGRP_PV,LOS_PV,LOSDAYS_PV,MIG_FLAG_PV,MINS_CTRY_GRP_PV,MINS_CTRY_PORT_GRP_PV,MINS_FLAG_PV,MINS_NAT_GRP_PV,MINS_PORT_GRP_PV,MINS_QUALITY_PV,NR_FLAG_PV,NR_PORT_GRP_PV,OPERA_PV,OSPORT1_PV,OSPORT2_PV,OSPORT3_PV,OSPORT4_PV,PUR1_PV,PUR2_PV,PUR3_PV,PURPOSE_PV,QMFARE_PV,RAIL_CNTRY_GRP_PV,RAIL_EXERCISE_PV,RAIL_IMP_ELIGIBLE_PV,REG_IMP_ELIGIBLE_PV,SAMP_PORT_GRP_PV,SHIFT_FLAG_PV,SHIFT_PORT_GRP_PV,SPEND_IMP_FLAG_PV,SPEND_IMP_ELIGIBLE_PV,STAY_IMP_ELIGIBLE_PV,STAY_IMP_FLAG_PV,STAY_PURPOSE_GRP_PV,TOWNCODE_PV,TOWN_IMP_ELIGIBLE_PV,TYPE_PV,UK_OS_PV,UKPORT1_PV,UKPORT2_PV,UKPORT3_PV,UKPORT4_PV,UNSAMP_PORT_GRP_PV,UNSAMP_REGION_GRP_PV,WEEKDAY_END_PV,DIRECT,EXPENDITURE_WT,EXPENDITURE_WTK,FAREKEY,OVLEG,SPEND,SPEND1,SPEND2,SPEND3,SPEND4,SPEND5,SPEND6,SPEND7,SPEND8,SPEND9,SPENDIMPREASON,SPENDK,STAY,STAYK,STAY1K,STAY2K,STAY3K,STAY4K,STAY5K,STAY6K,STAY7K,STAY8K,STAY9K,STAYTLY,STAY_WT,STAY_WTK,TYPEINTERVIEW,UKLEG,VISIT_WT,VISIT_WTK,SHIFT_WT,NON_RESPONSE_WT,MINS_WT,TRAFFIC_WT,UNSAMP_TRAFFIC_WT,IMBAL_WT,FINAL_WT
31,11020032.0,,2.0,,40.0,58.0,26.0,N,28.0,49.0,,E,2.0,0.25,,458011.0,0.8,458.0,3.0,7.0,0.0,N,101.0,42.0,,E,03012017,1.0,,,,79201.0,,,,792051.0,,,,,2.0,2.0,1.0,,0.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,1020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,11020033.0,,2.0,,47.0,28.0,0.0,N,8.0,33.0,,E,2.0,0.25,,344011.0,0.8,344.0,22.0,19.0,7.0,N,114.0,12.0,,E,03012017,1.0,,,,75605.0,,,,756041.0,,,,,2.0,2.0,1.0,,0.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,1020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,11020034.0,2.0,2.0,,50.0,2.0,0.0,N,8.0,34.0,,E,2.0,0.25,300.0,,1.0,,,,,,,,,,03012017,1.0,,200.0,,27608.0,,,2.0,276071.0,,200.0,,,1.0,2.0,,,,1.0,20.0,,276.0,Germany,3.0,,,,,,,,,4.0,3.0,,3.0,,2.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,10.0,1.0,276.0,1.0,1.0,1020.0,,,50.0,,70700.0,,,,,,,,0.0,2.0,,31122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,11020035.0,4.0,2.0,,59.0,54.0,0.0,N,11.0,5.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,03012017,1.0,,1000.0,,75201.0,,,1.0,578111.0,,1000.0,,,1.0,2.0,,,,1.0,20.0,,578.0,NWY - Norway,4.0,,,,,,,,,5.0,4.0,,3.0,,1.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,12.0,1.0,578.0,1.0,1.0,1020.0,,,50.0,,71900.0,,,,,,,,0.0,2.0,,30122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,11020036.0,4.0,2.0,,40.0,5.0,0.0,N,116.0,36.0,,E,2.0,0.25,0.0,,0.8,,,,,,,,,,03012017,1.0,,3000.0,,15601.0,,,1.0,156021.0,£,3000.0,,,1.0,1.0,,,,1.0,20.0,,156.0,CNA China (excl Taiwan),23.0,,,,,,,,,24.0,23.0,,3.0,,1.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,10.0,1.0,156.0,1.0,1.0,1020.0,,,50.0,,72400.0,,,,,,,,0.0,2.0,,11122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,11020037.0,7.0,2.0,,43.0,10.0,0.0,N,79.0,56.0,,W,2.0,0.35,181.0,,0.8,,,,,,,,,,03012017,1.0,,1267.0,,12401.0,,,2.0,124152.0,,1267.0,,,1.0,1.0,,,,1.0,20.0,,124.0,CDA    Canada,14.0,,,,,,,,,15.0,14.0,,3.0,,2.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,10.0,1.0,124.0,1.0,1.0,1020.0,,,50.0,,70700.0,,,,,,,,0.0,2.0,,20122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,11020038.0,5.0,2.0,,26.0,8.0,2.0,S,28.0,14.0,,E,2.0,0.25,0.0,,0.8,,,,,,,,,,03012017,1.0,,2000.0,,71001.0,,,3.0,710031.0,£,2000.0,,,1.0,1.0,,,,1.0,20.0,,710.0,RSA - South Africa,18.0,,,,,,,,,19.0,18.0,,3.0,,3.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,11.0,1.0,710.0,1.0,2.0,1020.0,,,50.0,,73200.0,,,,,,,,0.0,2.0,,16122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,11020039.0,9.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,03012017,1.0,,,,,,,,,,,,,1.0,,,,,1.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,704.0,3.0,9.0,1020.0,,,50.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,11020040.0,7.0,2.0,,47.0,28.0,0.0,N,8.0,33.0,,E,2.0,0.25,0.0,344011.0,0.8,,22.0,19.0,7.0,N,114.0,12.0,,E,03012017,1.0,,500.0,,75605.0,,,2.0,756041.0,,500.0,,,1.0,2.0,,,,1.0,20.0,,554.0,NZ - New Zealand,12.0,,,,,,,,,13.0,12.0,,3.0,,2.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,11.0,1.0,554.0,1.0,1.0,1020.0,,,50.0,,70600.0,,,,,,,,0.0,2.0,,22122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,11020041.0,4.0,2.0,,59.0,39.0,0.0,N,17.0,55.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,03012017,1.0,,100.0,,75201.0,,,2.0,752171.0,,100.0,,,1.0,2.0,,,,1.0,20.0,,752.0,Sweden,7.0,,,,,,,,,8.0,7.0,,3.0,,2.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,11.0,1.0,752.0,1.0,2.0,1020.0,,,50.0,,2701.0,,,,,,,,0.0,2.0,,27122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,11020042.0,5.0,2.0,,40.0,42.0,0.0,N,74.0,10.0,,W,2.0,0.35,2000.0,840051.0,0.8,,33.0,56.0,32.0,N,118.0,24.0,,W,03012017,1.0,,1500.0,,84027.0,,,2.0,840311.0,£,1500.0,,,1.0,1.0,,,,1.0,20.0,,840.0,USA/ United States America,6.0,,,,,,,,,7.0,6.0,,3.0,,2.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,11.0,1.0,840.0,1.0,2.0,1020.0,,,50.0,,71100.0,,,,,,,,0.0,2.0,,28122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,11020043.0,4.0,2.0,,35.0,33.0,0.0,N,139.0,46.0,,E,2.0,0.1,0.0,,0.8,,,,,,,,,,03012017,1.0,,200.0,,39299.0,,,2.0,392032.0,,200.0,,,1.0,1.0,,,,1.0,20.0,,392.0,Japan/Okinawa/Ryuku Is,2.0,2.0,2.0,,,,,,,7.0,6.0,,3.0,,2.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,10.0,1.0,392.0,1.0,1.0,1020.0,,,50.0,,70700.0,801.0,1704.0,,,,,,0.0,2.0,,28122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,11020044.0,5.0,2.0,,46.0,14.0,22.0,N,6.0,6.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,03012017,1.0,,600.0,,75605.0,,,1.0,756031.0,,600.0,,,1.0,2.0,,,,1.0,20.0,,250.0,France,3.0,,,,,,,,,4.0,3.0,,3.0,,1.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,10.0,1.0,756.0,1.0,2.0,1020.0,,,50.0,,71300.0,,,,,,,,0.0,2.0,,31122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,11020045.0,0.0,2.0,,1.0,22.0,0.0,N,103.0,59.0,,E,2.0,0.25,0.0,,0.8,,,,,,,,,,03012017,1.0,,200.0,,70202.0,,,3.0,702011.0,,200.0,,,1.0,1.0,,1.0,,1.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,17.0,16.0,,3.0,,3.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,11.0,1.0,36.0,2.0,2.0,1020.0,,,50.0,,99999.0,,,,,,,,0.0,2.0,,18122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,11020046.0,,2.0,,48.0,21.0,17.0,N,11.0,47.0,,E,2.0,0.25,,,1.0,276.0,,,,,,,,,03012017,1.0,,,,27608.0,,,,276021.0,,,,,2.0,2.0,1.0,,0.0,2.0,20.0,,276.0,Germany,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,1020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,11020047.0,,2.0,,40.0,58.0,26.0,N,28.0,49.0,,E,2.0,0.25,,710091.0,0.8,710.0,33.0,58.0,0.0,S,18.0,36.0,,E,03012017,1.0,,,,79201.0,,,,792051.0,,,,,2.0,2.0,1.0,,0.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,1020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,11020048.0,,2.0,,26.0,8.0,2.0,S,28.0,14.0,,E,2.0,0.25,,710011.0,0.8,710.0,31.0,0.0,0.0,S,24.0,0.0,,E,03012017,1.0,,,,71001.0,,,,710031.0,,,,,2.0,1.0,1.0,,0.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,1020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,11020049.0,6.0,2.0,,59.0,39.0,0.0,N,17.0,55.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,03012017,1.0,,2500.0,,75201.0,,,2.0,752171.0,£,2500.0,,,1.0,2.0,,,,1.0,20.0,,752.0,Sweden,6.0,,,,,,,,,7.0,6.0,,3.0,,2.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,10.0,1.0,752.0,1.0,2.0,1020.0,,,50.0,,70700.0,,,,,,,,0.0,2.0,,28122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,11020050.0,5.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,03012017,1.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,,4.0,2.0,1020.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,11020051.0,6.0,2.0,,40.0,58.0,26.0,N,28.0,49.0,,E,2.0,0.25,999999.0,,1.0,,,,,,,,,,03012017,1.0,,,,79201.0,,,1.0,792051.0,?,999999.0,,,1.0,2.0,,,,1.0,20.0,,792.0,TKY - Turkey,,,,,,,,,,5.0,4.0,,9.0,,1.0,121.0,9.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,12.0,1.0,792.0,2.0,1.0,1020.0,,,50.0,,99999.0,,,,,,,,999999.0,2.0,,30122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,11020052.0,2.0,2.0,,43.0,10.0,0.0,N,79.0,56.0,,W,2.0,0.35,0.0,124051.0,0.8,,49.0,55.0,0.0,N,97.0,14.0,,W,03012017,1.0,,200.0,,12401.0,,,1.0,124152.0,,200.0,,,1.0,1.0,,,,1.0,20.0,,566.0,NGA Nigeria,11.0,,,,,,,,,12.0,11.0,,3.0,,1.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,11.0,1.0,124.0,1.0,1.0,1020.0,,,50.0,,70700.0,,,,,,,,0.0,2.0,,23122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,11020053.0,2.0,2.0,,46.0,14.0,22.0,N,6.0,6.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,03012017,1.0,,1000.0,,75605.0,,,1.0,756031.0,,1000.0,,,1.0,2.0,,,,1.0,20.0,,250.0,France,2.0,9.0,,,,,,,,12.0,11.0,,3.0,,1.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,11.0,1.0,756.0,1.0,2.0,1020.0,,,50.0,,71900.0,4001.0,,,,,,,0.0,2.0,,23122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,11020054.0,7.0,2.0,,1.0,22.0,0.0,N,103.0,59.0,,E,2.0,0.25,1000.0,,0.8,,,,,,,,,,03012017,1.0,,3500.0,,70202.0,,,3.0,702011.0,£,3500.0,,,1.0,1.0,,,,1.0,20.0,,926.0,UK  / United Kingdom Q1,14.0,,,,,,,,,15.0,14.0,,3.0,,3.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,11.0,1.0,702.0,1.0,1.0,1020.0,,,50.0,,4000.0,,,,,,,,0.0,2.0,,20122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,11020055.0,,2.0,,47.0,35.0,24.0,N,7.0,31.0,,E,2.0,0.25,,694011.0,0.8,694.0,8.0,37.0,0.0,N,13.0,12.0,,W,03012017,1.0,,,,27608.0,,,,756011.0,,,,,2.0,2.0,1.0,,0.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,1020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,11020057.0,6.0,2.0,,50.0,2.0,0.0,N,8.0,34.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,03012017,1.0,,1500.0,,27608.0,1.0,1858.0,6.0,276071.0,,1500.0,,,1.0,2.0,,,,1.0,20.0,,276.0,Germany,4.0,,,,,,,,,5.0,4.0,,1.0,,6.0,121.0,1.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,10.0,1.0,276.0,1.0,2.0,1020.0,,,50.0,,73000.0,,,,,,,,0.0,2.0,,30122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,11020058.0,4.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,03012017,1.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,,5.0,1.0,1020.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,11020059.0,,2.0,,35.0,33.0,0.0,N,139.0,46.0,,E,2.0,0.1,,392072.0,0.8,392.0,34.0,24.0,0.0,N,135.0,14.0,,E,03012017,1.0,,,,39299.0,,,,392032.0,,,,,2.0,1.0,1.0,,0.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,1020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,11020060.0,4.0,2.0,,38.0,46.0,0.0,N,9.0,8.0,,W,2.0,0.25,999999.0,,1.0,,,,,,,,,,03012017,1.0,,,,62001.0,,,2.0,620021.0,?,999999.0,,,1.0,2.0,,,,1.0,20.0,,620.0,Portugal/Portucalense/Portugal,,,,,,,,,,9.0,8.0,,3.0,,2.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,10.0,1.0,620.0,2.0,2.0,1020.0,,,50.0,,99999.0,,,,,,,,999999.0,2.0,,26122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,11020061.0,,2.0,,53.0,26.0,0.0,N,6.0,15.0,,W,2.0,0.25,,,1.0,372.0,,,,,,,,,03012017,1.0,,,,37201.0,,,,372061.0,,,,,2.0,2.0,1.0,,0.0,2.0,20.0,,372.0,IRL  / Ireland,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,1020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,11020062.0,7.0,2.0,,47.0,28.0,0.0,N,8.0,33.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,03012017,1.0,,700.0,,75605.0,,,1.0,756041.0,,700.0,,,1.0,2.0,,,,1.0,20.0,,926.0,UK  / United Kingdom Q1,9.0,1.0,,,,,,,,11.0,10.0,,3.0,,1.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,11.0,1.0,756.0,1.0,1.0,1020.0,,,50.0,,3500.0,3301.0,,,,,,,0.0,2.0,,24122016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,11020063.0,,2.0,,53.0,26.0,0.0,N,6.0,15.0,,W,2.0,0.25,,,1.0,372.0,,,,,,,,,03012017,1.0,,,,37201.0,,,,372061.0,,,,,2.0,2.0,1.0,,0.0,2.0,20.0,,356.0,IDA - India,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,1020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,11020064.0,,2.0,,8.0,58.0,33.0,N,38.0,47.0,,E,2.0,0.25,,,0.8,231.0,,,,,,,,,03012017,1.0,,,,23101.0,,,,231011.0,,,,,2.0,1.0,1.0,,0.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,1020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
