,SERIAL,SHIFT_WT
28701,13210175,500.0
28702,13210176,500.0
28703,13210177,500.0
28704,13210178,500.0
28705,13210179,500.0
28706,13210180,500.0
28707,13210181,500.0
28708,13210182,500.0
28709,13210183,500.0
28710,13211002,500.0
28711,13211003,500.0
28712,13211004,500.0
28713,13211005,500.0
28714,13211006,500.0
28715,13211007,500.0
28716,13211008,500.0
28717,13211010,500.0
28718,13211011,500.0
28719,13211012,500.0
28720,13211013,500.0
28721,13211014,500.0
28722,13211016,500.0
28723,13211017,500.0
28724,13211018,500.0
28725,13211019,500.0
28726,13211020,500.0
28727,13211021,500.0
28728,13211023,500.0
28729,13211024,500.0
28730,13211025,500.0
28731,13211026,500.0
28732,13211027,500.0
28733,13211028,500.0
28734,13211029,500.0
28735,13211030,500.0
28736,13211031,500.0
28737,13211032,500.0
28738,13211033,500.0
28739,13211034,500.0
28740,13211036,500.0
28741,13211038,500.0
28742,13211039,500.0
28743,13211040,500.0
28744,13211041,500.0
28745,13211042,500.0
28746,13211043,500.0
28747,13211044,500.0
28748,13211045,500.0
28749,13211046,500.0
28750,13211047,500.0
28751,13211048,500.0
28752,13211049,500.0
28753,13211050,500.0
28754,13211051,500.0
28755,13211052,500.0
28756,13211053,500.0
28757,13211055,500.0
28758,13211057,500.0
28759,13211058,500.0
28760,13211059,500.0
28761,13211062,500.0
28762,13211063,500.0
28763,13211064,500.0
28764,13211066,500.0
28765,13211067,500.0
28766,13211070,500.0
28767,13211071,500.0
28768,13211072,500.0
28769,13211074,500.0
28770,13211075,500.0
28771,13211076,500.0
28772,13211079,500.0
28773,13211080,500.0
28774,13211081,500.0
28775,13211082,500.0
28776,13211084,500.0
28777,13211085,500.0
28778,13211086,500.0
28779,13211088,500.0
28780,13211089,500.0
28781,13211090,500.0
28782,13211091,500.0
28783,13211092,500.0
28784,13211093,500.0
28785,13211094,500.0
24965,13220001,320.0
24966,13220002,320.0
24967,13220003,320.0
24968,13220004,320.0
24969,13220005,320.0
24970,13220006,320.0
24971,13220007,320.0
24972,13220008,320.0
24973,13220009,320.0
24974,13220010,320.0
24975,13220011,320.0
24976,13220012,320.0
24977,13220013,320.0
24978,13220014,320.0
24979,13220015,320.0
24980,13220016,320.0
24981,13220017,320.0
24982,13220018,320.0
24983,13220019,320.0
24984,13220020,320.0
24985,13220701,320.0
24986,13220702,320.0
24987,13220704,320.0
24988,13220705,320.0
24989,13220710,320.0
24990,13220711,320.0
24991,13220714,320.0
24992,13220715,320.0
24993,13220722,320.0
24994,13220723,320.0
24995,13220724,320.0
24996,13220725,320.0
24997,13220726,320.0
24998,13220727,320.0
24999,13220728,320.0
25000,13220729,320.0
25001,13220730,320.0
26662,13221001,320.0
26663,13221002,320.0
26664,13221003,320.0
26665,13221004,320.0
26666,13221005,320.0
26667,13221006,320.0
26668,13221007,320.0
26669,13221008,320.0
26670,13221009,320.0
26671,13221010,320.0
26672,13221011,320.0
26673,13221012,320.0
26674,13221013,320.0
26675,13221014,320.0
26676,13221015,320.0
26677,13221016,320.0
26678,13221017,320.0
26679,13221018,320.0
26680,13221019,320.0
26681,13221020,320.0
26682,13221021,320.0
26683,13221022,320.0
26684,13221024,320.0
26685,13221025,320.0
26686,13221026,320.0
26687,13221027,320.0
26688,13221028,320.0
26689,13221029,320.0
26690,13221030,320.0
26691,13221031,320.0
26692,13221032,320.0
26693,13221033,320.0
26694,13221034,320.0
26695,13221035,320.0
26696,13221036,320.0
26697,13221037,320.0
26698,13221038,320.0
26699,13221039,320.0
26700,13221040,320.0
26701,13221041,320.0
26702,13221042,320.0
26703,13221043,320.0
26704,13221044,320.0
26705,13221045,320.0
26706,13221046,320.0
26707,13221047,320.0
26708,13221048,320.0
26709,13221049,320.0
26710,13221050,320.0
26711,13221051,320.0
26712,13221052,320.0
26713,13221053,320.0
26714,13221054,320.0
26715,13221056,320.0
26716,13221057,320.0
26717,13221058,320.0
26718,13221059,320.0
26719,13221060,320.0
26720,13221061,320.0
26721,13221062,320.0
26722,13221063,320.0
26723,13221064,320.0
26724,13221065,320.0
26725,13221067,320.0
26726,13221069,320.0
26727,13221070,320.0
26728,13221071,320.0
26729,13221072,320.0
26730,13221073,320.0
26731,13221074,320.0
26732,13221075,320.0
26733,13221076,320.0
26734,13221077,320.0
26735,13221078,320.0
26736,13221079,320.0
26737,13221080,320.0
26738,13221081,320.0
26739,13221082,320.0
26740,13221084,320.0
26741,13221085,320.0
26742,13221086,320.0
26743,13221087,320.0
26744,13221089,320.0
26745,13221090,320.0
26746,13221091,320.0
26747,13221092,320.0
26748,13221093,320.0
26749,13221094,320.0
26750,13221095,320.0
26751,13221096,320.0
26752,13221097,320.0
26753,13221098,320.0
26754,13221099,320.0
26755,13221101,320.0
26085,13222001,200.0
26086,13222002,200.0
26087,13222003,200.0
26088,13222004,200.0
26089,13222005,200.0
26090,13222006,200.0
26091,13222007,200.0
26092,13222008,200.0
26093,13222009,200.0
26094,13222010,200.0
26095,13222011,200.0
26096,13222012,200.0
26097,13222013,200.0
26098,13222014,200.0
26099,13222015,200.0
26100,13222016,200.0
26101,13222017,200.0
26102,13222018,200.0
26103,13222019,200.0
26104,13222021,200.0
26105,13222022,200.0
26106,13222023,200.0
26107,13222024,200.0
26108,13222025,200.0
26109,13222026,200.0
26110,13222028,200.0
26111,13222029,200.0
26112,13222030,200.0
26113,13222032,200.0
26114,13222033,200.0
26115,13222034,200.0
26116,13222035,200.0
26117,13222036,200.0
26118,13222037,200.0
26119,13222038,200.0
26120,13222039,200.0
26121,13222040,200.0
26122,13222042,200.0
26123,13222043,200.0
26124,13222045,200.0
26125,13222046,200.0
26126,13222048,200.0
26127,13222049,200.0
26128,13222052,200.0
26129,13222054,200.0
26130,13222056,200.0
26131,13222057,200.0
26132,13222059,200.0
26133,13222060,200.0
26134,13222061,200.0
26135,13222062,200.0
26136,13222064,200.0
26137,13222065,200.0
26138,13222066,200.0
26139,13222068,200.0
26140,13222069,200.0
26141,13222070,200.0
26142,13222072,200.0
26143,13222073,200.0
26144,13222074,200.0
26145,13222075,200.0
26146,13222076,200.0
26147,13222077,200.0
26148,13222079,200.0
26149,13222080,200.0
26150,13222081,200.0
26151,13222082,200.0
26152,13222083,200.0
26153,13222084,200.0
26154,13222086,200.0
26155,13222087,200.0
26156,13222088,200.0
26157,13222089,200.0
26158,13222094,200.0
26159,13222095,200.0
26160,13222096,200.0
26161,13222097,200.0
26162,13222098,200.0
26163,13222099,200.0
26164,13222100,200.0
26165,13222101,200.0
26166,13222102,200.0
26167,13222104,200.0
26168,13222105,200.0
26169,13222106,200.0
26170,13222107,200.0
26171,13222108,200.0
26172,13222109,200.0
25002,13223001,320.0
25003,13223002,320.0
25004,13223003,320.0
25005,13223004,320.0
25006,13223005,320.0
25007,13223006,320.0
25008,13223007,320.0
25009,13223008,320.0
25010,13223009,320.0
25011,13223010,320.0
25012,13223011,320.0
25013,13223012,320.0
25014,13223013,320.0
25015,13223014,320.0
25016,13223015,320.0
25017,13223016,320.0
25018,13223701,320.0
25019,13223702,320.0
25020,13223703,320.0
25021,13223706,320.0
25022,13223707,320.0
25023,13223708,320.0
25024,13223709,320.0
25025,13223710,320.0
25026,13223711,320.0
25027,13223712,320.0
25028,13223714,320.0
25029,13223715,320.0
25030,13223716,320.0
25031,13223717,320.0
25032,13223718,320.0
25033,13223721,320.0
25034,13223722,320.0
25035,13223723,320.0
25036,13223724,320.0
25037,13223725,320.0
25038,13223726,320.0
25039,13223727,320.0
25040,13223728,320.0
25041,13223729,320.0
25042,13223730,320.0
25043,13223731,320.0
25044,13223732,320.0
25045,13223733,320.0
26173,13224001,200.0
26174,13224002,200.0
26175,13224003,200.0
26176,13224004,200.0
26177,13224005,200.0
26178,13224006,200.0
26179,13224007,200.0
26180,13224008,200.0
26181,13224010,200.0
26182,13224011,200.0
26183,13224012,200.0
26184,13224013,200.0
26185,13224014,200.0
26186,13224015,200.0
26187,13224017,200.0
26188,13224018,200.0
26189,13224019,200.0
26190,13224020,200.0
26191,13224021,200.0
26192,13224022,200.0
26193,13224023,200.0
26194,13224025,200.0
26195,13224026,200.0
26196,13224027,200.0
26197,13224028,200.0
26198,13224029,200.0
26199,13224030,200.0
26200,13224033,200.0
26201,13224035,200.0
26202,13224036,200.0
26203,13224037,200.0
26204,13224038,200.0
26205,13224039,200.0
26206,13224040,200.0
26207,13224041,200.0
26208,13224042,200.0
26209,13224043,200.0
26210,13224044,200.0
26211,13224045,200.0
26212,13224046,200.0
26213,13224047,200.0
26214,13224048,200.0
26215,13224050,200.0
26216,13224051,200.0
26217,13224052,200.0
26218,13224053,200.0
26219,13224054,200.0
26220,13224055,200.0
26221,13224056,200.0
26222,13224057,200.0
26223,13224058,200.0
26224,13224059,200.0
26225,13224060,200.0
26226,13224061,200.0
26227,13224062,200.0
26228,13224063,200.0
26229,13224064,200.0
26230,13224065,200.0
26231,13224066,200.0
26232,13224067,200.0
26233,13224068,200.0
26234,13224069,200.0
26235,13224070,200.0
26236,13224071,200.0
26237,13224072,200.0
26238,13224074,200.0
26239,13224075,200.0
26240,13224076,200.0
26241,13224077,200.0
26242,13224078,200.0
26243,13224079,200.0
26244,13224080,200.0
26245,13224081,200.0
26246,13224082,200.0
26247,13224083,200.0
26248,13224084,200.0
26249,13224085,200.0
26250,13224086,200.0
26251,13224087,200.0
26252,13224088,200.0
26253,13224089,200.0
26254,13224090,200.0
26255,13224091,200.0
26256,13224092,200.0
26257,13224093,200.0
26258,13224094,200.0
26259,13224095,200.0
26260,13224096,200.0
26261,13224097,200.0
26262,13224098,200.0
26263,13224099,200.0
26264,13224100,200.0
26265,13224101,200.0
26266,13224102,200.0
26267,13224103,200.0
26268,13224104,200.0
25274,13225001,320.0
25275,13225002,320.0
25276,13225003,320.0
25277,13225004,320.0
25278,13225005,320.0
25279,13225006,320.0
25280,13225007,320.0
25281,13225008,320.0
25282,13225009,320.0
25283,13225010,320.0
25284,13225011,320.0
25285,13225012,320.0
25286,13225013,320.0
25287,13225014,320.0
25288,13225015,320.0
25289,13225017,320.0
25290,13225018,320.0
25291,13225019,320.0
25292,13225020,320.0
25293,13225021,320.0
25294,13225022,320.0
25295,13225023,320.0
25296,13225024,320.0
25297,13225025,320.0
25298,13225026,320.0
25299,13225027,320.0
25300,13225028,320.0
25301,13225029,320.0
25302,13225030,320.0
25303,13225031,320.0
25304,13225032,320.0
25305,13225033,320.0
25306,13225034,320.0
25307,13225035,320.0
25308,13225036,320.0
25309,13225037,320.0
25310,13225038,320.0
25311,13225039,320.0
25312,13225040,320.0
25313,13225041,320.0
25314,13225042,320.0
25315,13225043,320.0
25316,13225044,320.0
25317,13225045,320.0
25318,13225046,320.0
25319,13225501,320.0
25320,13225502,320.0
25321,13225503,320.0
25322,13225504,320.0
25323,13225505,320.0
25324,13225506,320.0
25325,13225507,320.0
25326,13225508,320.0
25327,13225509,320.0
25328,13225510,320.0
25329,13225511,320.0
25330,13225512,320.0
25331,13225513,320.0
25332,13225514,320.0
25333,13225515,320.0
25334,13225516,320.0
25335,13225517,320.0
25336,13225518,320.0
25337,13225519,320.0
25338,13225520,320.0
25339,13225521,320.0
25340,13225522,320.0
25341,13225523,320.0
25342,13225524,320.0
25343,13225525,320.0
25344,13225526,320.0
25345,13225527,320.0
25346,13225528,320.0
26269,13226001,200.0
26270,13226002,200.0
26271,13226003,200.0
26272,13226004,200.0
26273,13226005,200.0
26274,13226007,200.0
26275,13226008,200.0
26276,13226009,200.0
26277,13226010,200.0
26278,13226012,200.0
26279,13226014,200.0
26280,13226015,200.0
26281,13226016,200.0
26282,13226017,200.0
26283,13226018,200.0
26284,13226019,200.0
26285,13226020,200.0
26286,13226021,200.0
26287,13226022,200.0
26288,13226023,200.0
26289,13226024,200.0
26290,13226025,200.0
26291,13226026,200.0
26292,13226027,200.0
26293,13226028,200.0
26294,13226029,200.0
26295,13226030,200.0
26296,13226031,200.0
26297,13226032,200.0
26298,13226033,200.0
26299,13226035,200.0
26300,13226036,200.0
26301,13226037,200.0
26302,13226038,200.0
26303,13226039,200.0
26304,13226040,200.0
26305,13226041,200.0
26306,13226042,200.0
26307,13226043,200.0
26308,13226044,200.0
26309,13226046,200.0
26310,13226047,200.0
26311,13226048,200.0
26312,13226050,200.0
26313,13226051,200.0
26314,13226052,200.0
26315,13226053,200.0
26316,13226054,200.0
26317,13226055,200.0
26318,13226056,200.0
26319,13226057,200.0
26320,13226058,200.0
26321,13226059,200.0
26322,13226060,200.0
26323,13226061,200.0
26324,13226062,200.0
26325,13226064,200.0
26326,13226065,200.0
26327,13226066,200.0
26328,13226067,200.0
26329,13226068,200.0
26330,13226069,200.0
26331,13226070,200.0
26332,13226071,200.0
26333,13226072,200.0
26334,13226073,200.0
26335,13226074,200.0
26336,13226075,200.0
26337,13226076,200.0
26338,13226077,200.0
26339,13226078,200.0
26340,13226079,200.0
26341,13226080,200.0
26342,13226081,200.0
26343,13226082,200.0
26344,13226083,200.0
26345,13226084,200.0
26346,13226085,200.0
26347,13226086,200.0
26348,13226087,200.0
26349,13226088,200.0
26350,13226089,200.0
26351,13226090,200.0
26352,13226091,200.0
26353,13226092,200.0
26354,13226093,200.0
26355,13226094,200.0
26356,13226095,200.0
26357,13226099,200.0
26358,13226100,200.0
26359,13226101,200.0
26360,13226102,200.0
26361,13226103,200.0
26362,13226104,200.0
26363,13226105,200.0
26364,13226106,200.0
26365,13226107,200.0
26366,13226108,200.0
26367,13226109,200.0
26368,13226110,200.0
26369,13226111,200.0
26370,13226113,200.0
26371,13226114,200.0
26372,13226115,200.0
26373,13226116,200.0
26374,13226117,200.0
26375,13226118,200.0
26376,13226119,200.0
26377,13226120,200.0
26378,13226121,200.0
26379,13226122,200.0
26380,13226123,200.0
26381,13226124,200.0
25046,13227001,320.0
25047,13227002,320.0
25048,13227003,320.0
25049,13227004,320.0
25050,13227005,320.0
25051,13227006,320.0
25052,13227007,320.0
25053,13227008,320.0
25054,13227009,320.0
25055,13227010,320.0
25056,13227011,320.0
25057,13227012,320.0
25058,13227013,320.0
25059,13227014,320.0
25060,13227015,320.0
25061,13227016,320.0
25062,13227017,320.0
25063,13227018,320.0
25064,13227019,320.0
25065,13227020,320.0
25066,13227021,320.0
25067,13227022,320.0
25068,13227023,320.0
25069,13227024,320.0
25070,13227025,320.0
25071,13227026,320.0
25072,13227027,320.0
25073,13227028,320.0
25074,13227029,320.0
25075,13227030,320.0
25076,13227031,320.0
25077,13227032,320.0
25078,13227033,320.0
25079,13227034,320.0
25080,13227035,320.0
25081,13227036,320.0
25082,13227037,320.0
25083,13227038,320.0
25084,13227039,320.0
25085,13227040,320.0
25086,13227041,320.0
25087,13227042,320.0
25088,13227043,320.0
25089,13227044,320.0
25090,13227045,320.0
25091,13227046,320.0
25092,13227047,320.0
25093,13227048,320.0
25094,13227049,320.0
25095,13227050,320.0
25096,13227051,320.0
25097,13227052,320.0
25098,13227053,320.0
25099,13227054,320.0
25100,13227055,320.0
25101,13227056,320.0
25102,13227057,320.0
25103,13227058,320.0
25104,13227059,320.0
25105,13227060,320.0
25106,13227061,320.0
25107,13227062,320.0
25108,13227063,320.0
25109,13227064,320.0
25110,13227065,320.0
25111,13227066,320.0
25112,13227067,320.0
25113,13227068,320.0
41005,13240001,210.0
41338,13241001,100.0
41339,13241002,100.0
41340,13241003,100.0
41341,13241004,100.0
41342,13241005,100.0
41343,13241006,100.0
41344,13241007,100.0
41345,13241008,100.0
41346,13241009,100.0
41347,13241010,100.0
41348,13241011,100.0
41349,13241012,100.0
41350,13241013,100.0
41351,13241014,100.0
41352,13241015,100.0
41353,13241016,100.0
41354,13241017,100.0
41355,13241018,100.0
41356,13241019,100.0
41357,13241020,100.0
41358,13241021,100.0
41359,13241022,100.0
41360,13241023,100.0
41361,13241024,100.0
41362,13241025,100.0
41363,13241026,100.0
41364,13241027,100.0
41365,13241028,100.0
41366,13241029,100.0
41367,13241030,100.0
41368,13241031,100.0
41369,13241032,100.0
41370,13241033,100.0
41371,13241034,100.0
41372,13241035,100.0
41373,13241036,100.0
41374,13241037,100.0
41375,13241038,100.0
41376,13241039,100.0
41377,13241040,100.0
41378,13241041,100.0
41379,13241042,100.0
41380,13241043,100.0
41381,13241044,100.0
41382,13241045,100.0
41383,13241046,100.0
41384,13241047,100.0
41385,13241048,100.0
42146,13242001,130.0
42147,13242002,130.0
42148,13242003,130.0
42149,13242004,130.0
42150,13242005,130.0
42151,13242006,130.0
42152,13242007,130.0
42153,13242008,130.0
42154,13242009,130.0
42155,13242010,130.0
42156,13242011,130.0
42157,13242012,130.0
42158,13242013,130.0
42159,13242014,130.0
42160,13242015,130.0
42161,13242016,130.0
42162,13242017,130.0
42163,13242018,130.0
42164,13242019,130.0
42165,13242020,130.0
42166,13242021,130.0
42167,13242022,130.0
42168,13242023,130.0
42169,13242024,130.0
42170,13242025,130.0
42171,13242026,130.0
42172,13242027,130.0
42173,13242028,130.0
42174,13242029,130.0
42175,13242030,130.0
42176,13242031,130.0
42177,13242032,130.0
42178,13242033,130.0
42179,13242034,130.0
42180,13242035,130.0
42181,13242036,130.0
42182,13242037,130.0
42183,13242039,130.0
42184,13242042,130.0
42185,13242044,130.0
42186,13242046,130.0
42187,13242047,130.0
42188,13242048,130.0
42189,13242049,130.0
42190,13242050,130.0
42191,13242051,130.0
42192,13242052,130.0
42193,13242053,130.0
42194,13242054,130.0
42195,13242055,130.0
42196,13242056,130.0
42197,13242057,130.0
42198,13242058,130.0
42199,13242059,130.0
42200,13242060,130.0
42201,13242061,130.0
42202,13242062,130.0
42203,13242063,130.0
42204,13242064,130.0
42205,13242065,130.0
42206,13242066,130.0
42207,13242067,130.0
42208,13242068,130.0
42209,13242069,130.0
42210,13242070,130.0
42211,13242071,130.0
42212,13242072,130.0
42213,13242073,130.0
42214,13242074,130.0
42215,13242075,130.0
42216,13242076,130.0
42217,13242077,130.0
42218,13242078,130.0
42219,13242079,130.0
42220,13242080,130.0
42221,13242081,130.0
42222,13242082,130.0
42223,13242083,130.0
42224,13242084,130.0
42225,13242085,130.0
42226,13242086,130.0
42227,13242087,130.0
42228,13242088,130.0
42229,13242089,130.0
42230,13242090,130.0
42231,13242091,130.0
42232,13242092,130.0
42233,13242093,130.0
42234,13242094,130.0
42235,13242095,130.0
42236,13242096,130.0
42237,13242097,130.0
42238,13242098,130.0
42239,13242099,130.0
42240,13242100,130.0
42241,13242101,130.0
42242,13242102,130.0
42243,13242103,130.0
42244,13242104,130.0
42245,13242105,130.0
42246,13242106,130.0
42247,13242107,130.0
42248,13242108,130.0
42249,13242109,130.0
42250,13242110,130.0
42251,13242111,130.0
42252,13242112,130.0
42253,13242114,130.0
42254,13242115,130.0
42255,13242116,130.0
42256,13242117,130.0
42257,13242118,130.0
42258,13242119,130.0
42259,13242120,130.0
42260,13242121,130.0
42261,13242122,130.0
42262,13242123,130.0
42263,13242124,130.0
42264,13242125,130.0
42265,13242126,130.0
42266,13242127,130.0
42267,13242128,130.0
42545,13243001,160.0
42546,13243002,160.0
42547,13243003,160.0
42548,13243004,160.0
42549,13243005,160.0
42550,13243006,160.0
42551,13243007,160.0
42552,13243008,160.0
42553,13243011,160.0
42554,13243013,160.0
42555,13243014,160.0
42556,13243016,160.0
42557,13243017,160.0
42558,13243018,160.0
42559,13243019,160.0
42560,13243020,160.0
42561,13243021,160.0
42562,13243022,160.0
42563,13243023,160.0
42564,13243024,160.0
42565,13243025,160.0
42566,13243026,160.0
42567,13243027,160.0
42568,13243028,160.0
42569,13243029,160.0
42570,13243030,160.0
42571,13243031,160.0
42572,13243032,160.0
42573,13243033,160.0
42574,13243034,160.0
42575,13243035,160.0
42576,13243036,160.0
42577,13243037,160.0
42578,13243038,160.0
42579,13243039,160.0
42580,13243040,160.0
42581,13243041,160.0
42582,13243042,160.0
42583,13243043,160.0
42584,13243044,160.0
42585,13243045,160.0
42586,13243046,160.0
42587,13243047,160.0
42588,13243048,160.0
42589,13243049,160.0
42590,13243050,160.0
42591,13243051,160.0
42592,13243052,160.0
42593,13243053,160.0
42594,13243054,160.0
42595,13243055,160.0
42596,13243056,160.0
42597,13243057,160.0
42598,13243059,160.0
42599,13243060,160.0
42600,13243061,160.0
42601,13243062,160.0
42602,13243063,160.0
42603,13243064,160.0
42604,13243065,160.0
42605,13243066,160.0
42606,13243067,160.0
42607,13243068,160.0
42608,13243069,160.0
42609,13243070,160.0
42610,13243071,160.0
42611,13243072,160.0
42612,13243073,160.0
42613,13243074,160.0
42614,13243075,160.0
42615,13243076,160.0
42616,13243077,160.0
42617,13243078,160.0
42618,13243079,160.0
42619,13243080,160.0
42620,13243081,160.0
42621,13243082,160.0
42622,13243083,160.0
42623,13243084,160.0
42624,13243085,160.0
42625,13243086,160.0
42626,13243087,160.0
41006,13244001,210.0
41007,13244002,210.0
41008,13244003,210.0
41009,13244004,210.0
41010,13244005,210.0
41011,13244006,210.0
41012,13244007,210.0
41013,13244008,210.0
41014,13244009,210.0
41015,13244010,210.0
41016,13244011,210.0
41017,13244012,210.0
41018,13244013,210.0
41019,13244014,210.0
41020,13244015,210.0
41021,13244016,210.0
41022,13244017,210.0
41023,13244018,210.0
41024,13244019,210.0
41025,13244020,210.0
41026,13244021,210.0
41027,13244022,210.0
41028,13244023,210.0
41029,13244024,210.0
41030,13244025,210.0
41031,13244026,210.0
41032,13244027,210.0
41033,13244028,210.0
41034,13244029,210.0
41035,13244030,210.0
41036,13244031,210.0
41037,13244032,210.0
41038,13244033,210.0
41039,13244034,210.0
41040,13244035,210.0
41041,13244036,210.0
41042,13244037,210.0
41043,13244038,210.0
41044,13244039,210.0
41045,13244040,210.0
41046,13244041,210.0
41047,13244042,210.0
41048,13244043,210.0
41049,13244044,210.0
41050,13244045,210.0
41051,13244046,210.0
41052,13244047,210.0
41053,13244048,210.0
41054,13244049,210.0
41055,13244050,210.0
41056,13244051,210.0
41057,13244052,210.0
41058,13244053,210.0
41059,13244054,210.0
41060,13244055,210.0
41061,13244056,210.0
41062,13244057,210.0
41063,13244058,210.0
41064,13244059,210.0
41065,13244060,210.0
41066,13244061,210.0
41067,13244062,210.0
41068,13244063,210.0
41069,13244064,210.0
41070,13244065,210.0
41071,13244066,210.0
41072,13244067,210.0
41073,13244068,210.0
41074,13244069,210.0
41075,13244070,210.0
41076,13244071,210.0
41077,13244072,210.0
41078,13244073,210.0
41079,13244074,210.0
41080,13244075,210.0
41081,13244076,210.0
41082,13244077,210.0
41083,13244078,210.0
41084,13244079,210.0
42268,13245001,130.0
42269,13245002,130.0
42270,13245003,130.0
42271,13245004,130.0
42272,13245005,130.0
42273,13245006,130.0
42274,13245007,130.0
42275,13245008,130.0
42276,13245009,130.0
42277,13245010,130.0
42278,13245011,130.0
42279,13245012,130.0
42280,13245013,130.0
42281,13245014,130.0
42282,13245015,130.0
42283,13245016,130.0
42284,13245017,130.0
42285,13245018,130.0
42286,13245019,130.0
42287,13245020,130.0
42288,13245021,130.0
42289,13245022,130.0
42290,13245023,130.0
42291,13245024,130.0
42292,13245025,130.0
42293,13245026,130.0
42294,13245027,130.0
42295,13245028,130.0
42296,13245029,130.0
42297,13245030,130.0
42298,13245031,130.0
42299,13245032,130.0
42300,13245033,130.0
42301,13245034,130.0
42302,13245035,130.0
42303,13245036,130.0
42304,13245037,130.0
42305,13245038,130.0
42306,13245039,130.0
42307,13245040,130.0
42308,13245041,130.0
42309,13245042,130.0
42310,13245043,130.0
42311,13245044,130.0
42312,13245045,130.0
42313,13245046,130.0
42314,13245047,130.0
42315,13245048,130.0
42316,13245049,130.0
42317,13245050,130.0
42318,13245051,130.0
42319,13245052,130.0
42320,13245053,130.0
42321,13245056,130.0
42322,13245057,130.0
42323,13245058,130.0
42324,13245059,130.0
42325,13245060,130.0
42326,13245061,130.0
42327,13245062,130.0
42328,13245063,130.0
42329,13245064,130.0
42330,13245065,130.0
42331,13245066,130.0
42332,13245067,130.0
42333,13245068,130.0
42334,13245069,130.0
42335,13245070,130.0
42336,13245071,130.0
42337,13245072,130.0
42338,13245073,130.0
42339,13245074,130.0
42340,13245075,130.0
42341,13245076,130.0
42342,13245077,130.0
42343,13245078,130.0
42344,13245079,130.0
42345,13245080,130.0
42346,13245081,130.0
42347,13245082,130.0
42348,13245083,130.0
42349,13245084,130.0
42350,13245085,130.0
42351,13245086,130.0
42352,13245087,130.0
42353,13245088,130.0
42354,13245089,130.0
42355,13245090,130.0
42356,13245091,130.0
42357,13245092,130.0
42358,13245093,130.0
42359,13245094,130.0
42360,13245095,130.0
42361,13245096,130.0
42362,13245097,130.0
42363,13245098,130.0
42364,13245099,130.0
42365,13245100,130.0
42366,13245101,130.0
42367,13245102,130.0
42368,13245103,130.0
42369,13245104,130.0
42370,13245105,130.0
42371,13245106,130.0
42372,13245107,130.0
42373,13245108,130.0
42374,13245109,130.0
42375,13245110,130.0
42376,13245111,130.0
42377,13245112,130.0
42378,13245113,130.0
42379,13245114,130.0
42380,13245115,130.0
42381,13245116,130.0
42382,13245117,130.0
42383,13245118,130.0
42384,13245120,130.0
42385,13245122,130.0
42386,13245123,130.0
42387,13245125,130.0
42388,13245126,130.0
42389,13245128,130.0
42390,13245129,130.0
42391,13245130,130.0
42392,13245131,130.0
42393,13245132,130.0
42394,13245133,130.0
42395,13245134,130.0
42396,13245135,130.0
42397,13245136,130.0
42398,13245137,130.0
42399,13245138,130.0
42400,13245139,130.0
42401,13245140,130.0
42402,13245141,130.0
42403,13245142,130.0
42404,13245143,130.0
42405,13245144,130.0
42406,13245145,130.0
42407,13245146,130.0
42408,13245147,130.0
42409,13245148,130.0
42410,13245149,130.0
42411,13245150,130.0
42412,13245151,130.0
42413,13245152,130.0
42414,13245153,130.0
42415,13245154,130.0
42416,13245155,130.0
42417,13245156,130.0
42418,13245157,130.0
42419,13245158,130.0
42420,13245159,130.0
42421,13245160,130.0
42422,13245161,130.0
42423,13245162,130.0
42424,13245163,130.0
42425,13245164,130.0
42426,13245165,130.0
42427,13245166,130.0
42428,13245167,130.0
42429,13245168,130.0
42430,13245169,130.0
42431,13245170,130.0
42432,13245171,130.0
42627,13246001,160.0
42628,13246002,160.0
42629,13246003,160.0
42630,13246004,160.0
42631,13246005,160.0
42632,13246006,160.0
42633,13246007,160.0
42634,13246008,160.0
42635,13246009,160.0
42636,13246010,160.0
42637,13246011,160.0
42638,13246012,160.0
42639,13246013,160.0
42640,13246014,160.0
42641,13246015,160.0
42642,13246016,160.0
42643,13246017,160.0
42644,13246018,160.0
42645,13246019,160.0
42646,13246020,160.0
42647,13246021,160.0
42648,13246022,160.0
42649,13246023,160.0
42650,13246024,160.0
42651,13246025,160.0
42652,13246026,160.0
42653,13246027,160.0
42654,13246028,160.0
42655,13246029,160.0
42656,13246030,160.0
42657,13246031,160.0
42658,13246032,160.0
42659,13246033,160.0
42660,13246034,160.0
42661,13246035,160.0
42662,13246036,160.0
42663,13246037,160.0
42664,13246038,160.0
42665,13246039,160.0
42666,13246040,160.0
42667,13246041,160.0
42668,13246042,160.0
42669,13246043,160.0
42670,13246044,160.0
42671,13246045,160.0
42672,13246046,160.0
42673,13246047,160.0
42674,13246048,160.0
42675,13246049,160.0
42676,13246050,160.0
42677,13246051,160.0
42678,13246052,160.0
42679,13246053,160.0
42680,13246054,160.0
42681,13246055,160.0
42682,13246056,160.0
42683,13246057,160.0
42684,13246058,160.0
42685,13246059,160.0
42686,13246060,160.0
42687,13246061,160.0
42688,13246062,160.0
42689,13246063,160.0
42690,13246064,160.0
42691,13246065,160.0
42692,13246066,160.0
42693,13246067,160.0
42694,13246068,160.0
42695,13246069,160.0
42696,13246070,160.0
42697,13246071,160.0
42698,13246072,160.0
42699,13246073,160.0
42700,13246074,160.0
42701,13246075,160.0
42702,13246076,160.0
